elapsed_s,objects,nodes,orphans
6.783,3780,218,0
6.792,3780,218,0
6.800,3780,218,0
6.808,3780,218,0
6.817,3780,218,0
6.825,3783,218,0
6.833,3783,218,0
6.842,3783,218,0
6.850,3783,218,0
6.858,3783,218,0
6.867,3783,218,0
6.875,3783,218,0
6.883,3783,218,0
6.892,3783,218,0
6.900,3783,218,0
6.908,3783,218,0
6.917,3783,218,0
6.925,3783,218,0
6.933,3783,218,0
6.942,3778,215,0
6.950,3772,215,0
6.958,3772,215,0
6.967,3772,215,0
6.975,3782,219,0
6.983,3782,219,0
6.992,3782,219,0
7.000,3782,219,0
7.008,3785,219,0
7.017,3785,219,0
7.025,3785,219,0
7.033,3785,219,0
7.042,3785,219,0
7.050,3785,219,0
7.058,3782,219,0
7.067,3782,219,0
7.075,3782,219,0
7.083,3782,219,0
7.092,3782,219,0
7.100,3782,219,0
7.108,3785,219,0
7.117,3785,219,0
7.125,3788,219,0
7.133,3788,219,0
7.142,3785,219,0
7.150,3785,219,0
7.158,3788,219,0
7.167,3788,219,0
7.175,3738,179,0
7.183,3688,179,0
7.192,3688,179,0
7.200,3688,179,0
7.208,3688,179,0
7.217,3688,179,0
7.225,3688,179,0
7.233,3688,179,0
7.242,3685,179,0
7.250,3685,179,0
7.258,3685,179,0
7.267,3685,179,0
7.275,3685,179,0
7.283,3685,179,0
7.292,3683,177,0
7.300,3679,177,0
7.308,3679,177,0
7.317,3679,177,0
7.325,3679,177,0
7.333,3679,177,0
7.342,3676,177,0
7.350,3676,177,0
7.358,3673,177,0
7.367,3668,172,0
7.375,3658,172,0
7.383,3658,172,0
7.392,3655,172,0
7.400,3655,172,0
7.408,3655,172,0
7.417,3655,172,0
7.425,3655,172,0
7.433,3655,172,0
7.442,3655,172,0
7.450,3655,172,0
7.458,3655,172,0
7.467,3655,172,0
7.475,3655,172,0
7.483,3655,172,0
7.492,3655,172,0
7.500,3655,172,0
7.508,3655,172,0
7.517,3655,172,0
7.525,3684,188,0
7.533,3684,188,0
7.542,3684,188,0
7.550,3684,188,0
7.558,3684,188,0
7.567,3684,188,0
7.575,3684,188,0
7.583,3684,188,0
7.592,3684,188,0
7.600,3684,188,0
7.608,3687,188,0
7.617,3687,188,0
7.625,3687,188,0
7.633,3687,188,0
7.642,3687,188,0
7.650,3687,188,0
7.658,3687,188,0
7.667,3687,188,0
7.675,3687,188,0
7.683,3687,188,0
7.692,3687,188,0
7.700,3687,188,0
7.708,3690,188,0
7.717,3690,188,0
7.725,3690,188,0
7.733,3690,188,0
7.742,3690,188,0
7.750,3690,188,0
7.758,3690,188,0
7.767,3690,188,0
7.775,3696,187,0
7.783,3691,187,0
7.792,3691,187,0
7.800,3691,187,0
7.808,3694,187,0
7.817,3694,187,0
7.825,3697,187,0
7.833,3697,187,0
7.842,3694,187,0
7.850,3697,187,0
7.858,3697,187,0
7.867,3697,187,0
7.875,3697,187,0
7.883,3697,187,0
7.892,3697,187,0
7.900,3697,187,0
7.908,3697,187,0
7.917,3697,187,0
7.925,3697,187,0
7.933,3694,187,0
7.942,3694,187,0
7.950,3694,187,0
7.958,3694,187,0
7.967,3694,187,0
7.975,3694,187,0
7.983,3691,187,0
7.992,3691,187,0
8.000,3691,187,0
8.008,3691,187,0
8.017,3691,187,0
8.025,3691,187,0
8.033,3683,184,0
8.042,3677,184,0
8.050,3674,184,0
8.058,3674,184,0
8.067,3684,188,0
8.075,3681,188,0
8.083,3681,188,0
8.092,3681,188,0
8.100,3681,188,0
8.108,3681,188,0
8.117,3681,188,0
8.125,3681,188,0
8.133,3681,188,0
8.142,3681,188,0
8.150,3681,188,0
8.158,3681,188,0
8.167,3801,236,0
8.175,3801,236,0
8.183,3801,236,0
8.192,3801,236,0
8.200,3801,236,0
8.208,3801,236,0
8.217,3804,236,0
8.225,3802,234,0
8.233,3794,234,0
8.242,3794,234,0
8.250,3794,234,0
8.258,3794,234,0
8.267,3794,234,0
8.275,3794,234,0
8.283,3794,234,0
8.292,3794,234,0
8.300,3797,234,0
8.308,3797,234,0
8.317,3797,234,0
8.325,3797,234,0
8.333,3797,234,0
8.342,3797,234,0
8.350,3797,234,0
8.358,3797,234,0
8.367,3797,234,0
8.375,3797,234,0
8.383,3797,234,0
8.392,3797,234,0
8.400,3800,234,0
8.408,3800,234,0
8.417,3800,234,0
8.425,3800,234,0
8.433,3800,234,0
8.442,3800,234,0
8.450,3797,234,0
8.458,3797,234,0
8.467,3797,234,0
8.475,3797,234,0
8.483,3797,234,0
8.492,3797,234,0
8.500,3800,234,0
8.508,3800,234,0
8.517,3803,234,0
8.525,3803,234,0
8.533,3800,234,0
8.542,3800,234,0
8.550,3806,234,0
8.558,3806,234,0
8.567,3806,234,0
8.575,3806,234,0
8.583,3806,234,0
8.592,3806,234,0
8.600,3809,234,0
8.608,3809,234,0
8.617,3809,234,0
8.625,3809,234,0
8.633,3806,234,0
8.642,3806,234,0
8.650,3806,234,0
8.658,3806,234,0
8.667,3806,234,0
8.675,3806,234,0
8.683,3806,234,0
8.692,3806,234,0
8.700,3806,234,0
8.708,3806,234,0
8.717,3806,234,0
8.725,3806,234,0
8.733,3803,234,0
8.742,3803,234,0
8.750,3800,234,0
8.758,3800,234,0
8.767,3800,234,0
8.775,3800,234,0
8.783,3794,234,0
8.792,3794,234,0
8.800,3794,234,0
8.808,3794,234,0
8.817,3794,234,0
8.825,3794,234,0
8.833,3794,234,0
8.842,3794,234,0
8.850,3794,234,0
8.858,3794,234,0
8.867,3800,233,0
8.875,3795,233,0
8.883,3795,233,0
8.892,3795,233,0
8.900,3795,233,0
8.908,3795,233,0
8.917,3798,233,0
8.925,3798,233,0
8.933,3798,233,0
8.942,3798,233,0
8.950,3798,233,0
8.958,3798,233,0
8.967,3798,233,0
8.975,3798,233,0
8.983,3810,231,0
8.992,3800,231,0
9.000,3803,231,0
9.008,3803,231,0
9.017,3803,231,0
9.025,3803,231,0
9.033,3803,231,0
9.042,3803,231,0
9.050,3803,231,0
9.058,3800,231,0
9.067,3800,231,0
9.075,3819,235,0
9.083,3819,235,0
9.092,3822,235,0
9.100,3822,235,0
9.108,3822,235,0
9.117,3822,235,0
9.125,3817,232,0
9.133,3811,232,0
9.142,3808,232,0
9.150,3808,232,0
9.158,3818,236,0
9.167,3818,236,0
9.175,3818,236,0
9.183,3818,236,0
9.192,3821,236,0
9.200,3821,236,0
9.208,3824,236,0
9.217,3824,236,0
9.225,3821,236,0
9.233,3821,236,0
9.242,3817,230,0
9.250,3805,230,0
9.258,3805,230,0
9.267,3805,230,0
9.275,3805,230,0
9.283,3805,230,0
9.292,3808,230,0
9.300,3808,230,0
9.308,3808,230,0
9.317,3808,230,0
9.325,3805,230,0
9.333,3805,230,0
9.342,3805,230,0
9.350,3805,230,0
9.358,3805,230,0
9.367,3805,230,0
9.375,3805,230,0
9.383,3805,230,0
9.392,3805,230,0
9.400,3805,230,0
9.408,3805,230,0
9.417,3805,230,0
9.425,3802,230,0
9.433,3802,230,0
9.442,3799,230,0
9.450,3799,230,0
9.458,3799,230,0
9.467,3799,230,0
9.475,3793,230,0
9.483,3793,230,0
9.492,3793,230,0
9.500,3793,230,0
9.508,3793,230,0
9.517,3793,230,0
9.525,3790,230,0
9.533,3790,230,0
9.542,3790,230,0
9.550,3790,230,0
9.558,3790,230,0
9.567,3790,230,0
9.575,3790,230,0
9.583,3790,230,0
9.592,3790,230,0
9.600,3790,230,0
9.608,3793,230,0
9.617,3793,230,0
