elapsed_s,objects,nodes,orphans
3.317,3769,184,0
3.325,3769,184,0
3.333,3769,184,0
3.342,3763,180,0
3.350,3756,180,0
3.358,3756,180,0
3.367,3753,177,0
3.375,3742,172,0
3.383,3740,171,0
3.392,3735,171,0
3.400,3738,171,0
3.408,3738,171,0
3.417,3738,171,0
3.425,3738,171,0
3.433,3741,171,0
3.442,3741,171,0
3.450,3741,171,0
3.458,3741,171,0
3.467,3741,171,0
3.475,3741,171,0
3.483,3741,171,0
3.492,3741,171,0
3.500,3738,171,0
3.508,3738,171,0
3.517,3738,171,0
3.525,3736,171,0
3.533,3736,171,0
3.542,3736,171,0
3.550,3739,171,0
3.558,3739,171,0
3.567,3739,171,0
3.575,3739,171,0
3.583,3739,171,0
3.592,3739,171,0
3.600,3752,171,0
3.608,3752,171,0
3.617,3755,171,0
3.625,3755,171,0
3.633,3752,171,0
3.642,3752,171,0
3.650,3747,168,0
3.658,3795,180,0
3.667,3792,180,0
3.675,3802,184,0
3.683,3802,184,0
3.692,3805,184,0
3.700,3785,184,0
3.708,3785,184,0
3.717,3785,184,0
3.725,3788,184,0
3.733,3788,184,0
3.742,3788,184,0
3.750,3788,184,0
3.758,3788,184,0
3.767,3788,184,0
3.775,3785,184,0
3.783,3781,184,0
3.792,3781,184,0
3.800,3781,184,0
3.808,3779,184,0
3.817,3779,184,0
3.825,3776,184,0
3.833,3776,184,0
3.842,3773,184,0
3.850,3773,184,0
3.858,3773,184,0
3.867,3773,184,0
3.875,3767,184,0
3.883,3767,184,0
3.892,3767,184,0
3.900,3767,184,0
3.908,3767,184,0
3.917,3758,180,0
3.925,3751,180,0
3.933,3751,180,0
3.942,3748,177,0
3.950,3744,177,0
3.958,3739,172,0
3.967,3729,172,0
3.975,3729,172,0
3.983,3729,172,0
3.992,3729,172,0
4.000,3729,172,0
4.008,3729,172,0
4.017,3729,172,0
4.025,3729,172,0
4.033,3729,172,0
4.042,3729,172,0
4.050,3729,172,0
4.058,3729,172,0
4.067,3729,172,0
4.075,3729,172,0
4.083,3729,172,0
4.092,3732,172,0
4.100,3732,172,0
4.108,3730,172,0
4.117,3730,172,0
4.125,3730,172,0
4.133,3730,172,0
4.142,3730,172,0
4.150,3730,172,0
4.158,3850,220,0
4.167,3850,220,0
4.175,3860,220,0
4.183,3860,220,0
4.192,3857,220,0
4.200,3857,220,0
4.208,3857,220,0
4.217,3857,220,0
4.225,3857,220,0
4.233,3911,232,0
4.242,3914,232,0
4.250,3914,232,0
4.258,3914,232,0
4.267,3914,232,0
4.275,3899,232,0
4.283,3899,232,0
4.292,3902,232,0
4.300,3902,232,0
4.308,3905,232,0
4.317,3905,232,0
4.325,3902,232,0
4.333,3902,232,0
4.342,3902,232,0
4.350,3902,232,0
4.358,3902,232,0
4.367,3898,232,0
4.375,3898,232,0
4.383,3896,232,0
4.392,3896,232,0
4.400,3896,232,0
4.408,3896,232,0
4.417,3896,232,0
4.425,3899,232,0
4.433,3899,232,0
4.442,3899,232,0
4.450,3899,232,0
4.458,3893,232,0
4.467,3893,232,0
4.475,3896,231,0
4.483,3891,231,0
4.492,3891,231,0
4.500,3885,227,0
4.508,3881,227,0
4.517,3881,227,0
4.525,3875,224,0
4.533,3864,219,0
4.542,3853,219,0
4.550,3853,219,0
4.558,3853,219,0
4.567,3853,219,0
4.575,3853,219,0
4.583,3853,219,0
4.592,3853,219,0
4.600,3853,219,0
4.608,3853,219,0
4.617,3853,219,0
4.625,3853,219,0
4.633,3853,219,0
4.642,3853,219,0
4.650,3853,219,0
4.658,3853,219,0
4.667,3853,219,0
4.675,3853,219,0
4.683,3853,219,0
4.692,3853,219,0
4.700,3851,219,0
4.708,3851,219,0
4.717,3851,219,0
4.725,3851,219,0
4.733,3851,219,0
4.742,3843,216,0
4.750,3837,216,0
4.758,3847,216,0
4.767,3847,216,0
4.775,3860,220,0
4.783,3860,220,0
4.792,3863,220,0
4.800,3863,220,0
4.808,3863,220,0
4.817,3917,232,0
4.825,3917,232,0
4.833,3917,232,0
4.842,3917,232,0
4.850,3917,232,0
4.858,3902,232,0
4.867,3902,232,0
4.875,3902,232,0
4.883,3902,232,0
4.892,3899,232,0
4.900,3899,232,0
4.908,3899,232,0
4.917,3899,232,0
4.925,3899,232,0
4.933,3899,232,0
4.942,3902,232,0
4.950,3898,232,0
4.958,3898,232,0
4.967,3896,232,0
4.975,3908,230,0
4.983,3898,230,0
4.992,3901,230,0
5.000,3901,230,0
5.008,3901,230,0
5.017,3901,230,0
5.025,3898,230,0
5.033,3898,230,0
5.042,3892,230,0
5.050,3892,230,0
5.058,3892,230,0
5.067,3892,230,0
5.075,3886,226,0
5.083,3879,226,0
5.092,3879,226,0
5.100,3876,223,0
5.108,3872,223,0
5.117,3870,218,0
5.125,3860,218,0
5.133,3879,222,0
5.142,3879,222,0
5.150,3879,222,0
5.158,3879,222,0
5.167,3876,222,0
5.175,3876,222,0
5.183,3876,222,0
5.192,3876,222,0
5.200,3876,222,0
5.208,3876,222,0
5.217,3873,222,0
5.225,3873,222,0
5.233,3860,216,0
5.242,3848,216,0
5.250,3848,216,0
5.258,3848,216,0
5.267,3846,216,0
5.275,3846,216,0
5.283,3846,216,0
5.292,3846,216,0
5.300,3846,216,0
5.308,3846,216,0
5.317,3846,216,0
5.325,3846,216,0
5.333,3856,216,0
5.342,3856,216,0
5.350,3856,216,0
5.358,3856,216,0
5.367,3856,216,0
5.375,3856,216,0
5.383,3856,216,0
5.392,3910,228,0
5.400,3910,228,0
5.408,3910,228,0
5.417,3910,228,0
5.425,3910,228,0
5.433,3895,228,0
5.442,3895,228,0
5.450,3895,228,0
5.458,3895,228,0
5.467,3895,228,0
5.475,3895,228,0
5.483,3898,228,0
5.492,3898,228,0
5.500,3898,228,0
5.508,3898,228,0
5.517,3898,228,0
5.525,3894,228,0
5.533,3894,228,0
5.542,3892,228,0
5.550,3892,228,0
5.558,3892,228,0
5.567,3898,227,0
5.575,3893,227,0
5.583,3893,227,0
5.592,3893,227,0
5.600,3893,227,0
5.608,3893,227,0
5.617,3887,227,0
5.625,3887,227,0
5.633,3890,227,0
5.642,3890,227,0
5.650,3890,227,0
5.658,3884,223,0
5.667,3877,223,0
5.675,3877,223,0
5.683,3877,220,0
5.692,3866,215,0
5.700,3861,215,0
5.708,3861,215,0
5.717,3861,215,0
5.725,3852,215,0
5.733,3852,215,0
5.742,3852,215,0
5.750,3852,215,0
5.758,3852,215,0
5.767,3852,215,0
5.775,3852,215,0
5.783,3852,215,0
5.792,3852,215,0
5.800,3852,215,0
5.808,3852,215,0
5.817,3852,215,0
5.825,3852,215,0
5.833,3847,212,0
5.842,3839,212,0
5.850,3842,212,0
5.858,3842,212,0
5.867,3849,216,0
5.875,3849,216,0
5.883,3849,216,0
5.892,3849,216,0
5.900,3849,216,0
5.908,3859,217,0
5.917,3863,217,0
5.925,3863,217,0
5.933,3860,217,0
5.942,3860,217,0
5.950,3860,217,0
5.958,3860,217,0
5.967,3860,217,0
5.975,3914,229,0
5.983,3914,229,0
5.992,3914,229,0
6.000,3914,229,0
6.008,3914,229,0
6.017,3899,229,0
6.025,3899,229,0
6.033,3899,229,0
6.042,3899,229,0
6.050,3899,229,0
6.058,3899,229,0
6.067,3899,229,0
6.075,3896,229,0
6.083,3896,229,0
6.092,3896,229,0
6.100,3892,229,0
6.108,3892,229,0
6.117,3890,229,0
6.125,3890,229,0
6.133,3890,229,0
6.142,3890,229,0
6.150,3890,229,0
6.158,3890,229,0
6.167,3890,229,0
6.175,3893,229,0
6.183,3893,229,0
6.192,3887,229,0
6.200,3887,229,0
6.208,3887,229,0
6.217,3887,229,0
6.225,3887,229,0
6.233,3881,225,0
6.242,3874,225,0
6.250,3874,225,0
6.258,3871,222,0
6.267,3867,222,0
6.275,3854,217,0
6.283,3844,217,0
6.292,3844,217,0
6.300,3844,217,0
6.308,3844,217,0
6.317,3844,217,0
6.325,3847,217,0
6.333,3847,217,0
6.342,3847,217,0
6.350,3847,217,0
6.358,3847,217,0
6.367,3847,217,0
6.375,3850,217,0
6.383,3850,217,0
6.392,3853,217,0
6.400,3853,217,0
6.408,3850,217,0
6.417,3850,217,0
6.425,3848,217,0
6.433,3848,217,0
6.442,3848,217,0
6.450,3848,217,0
6.458,3848,217,0
6.467,3848,217,0
6.475,3848,217,0
6.483,3848,217,0
6.492,3858,217,0
6.500,3858,217,0
6.508,3861,217,0
6.517,3861,217,0
6.525,3861,217,0
6.533,3861,217,0
6.542,3867,219,0
6.550,3921,231,0
6.558,3918,231,0
6.567,3918,231,0
6.575,3918,231,0
6.583,3918,231,0
6.592,3903,231,0
6.600,3903,231,0
6.608,3900,231,0
6.617,3900,231,0
6.625,3897,231,0
6.633,3897,231,0
6.642,3897,231,0
6.650,3897,231,0
6.658,3906,230,0
6.667,3901,230,0
6.675,3901,230,0
6.683,3897,230,0
6.692,3897,230,0
6.700,3895,230,0
6.708,3895,230,0
6.717,3895,230,0
6.725,3895,230,0
6.733,3895,230,0
6.742,3895,230,0
6.750,3895,230,0
6.758,3895,230,0
6.767,3895,230,0
6.775,3889,230,0
6.783,3889,230,0
6.792,3889,230,0
6.800,3889,230,0
6.808,3889,230,0
6.817,3883,226,0
6.825,3876,226,0
6.833,3876,226,0
6.842,3873,223,0
6.850,3862,218,0
6.858,3854,218,0
6.867,3854,218,0
6.875,3857,218,0
6.883,3857,218,0
6.892,3854,218,0
6.900,3854,218,0
6.908,3854,218,0
6.917,3854,218,0
6.925,3852,215,0
6.933,3846,215,0
6.942,3846,215,0
6.950,3846,215,0
6.958,3856,219,0
6.967,3856,219,0
6.975,3853,219,0
6.983,3853,219,0
6.992,3853,219,0
7.000,3851,219,0
7.008,3851,219,0
7.017,3851,219,0
7.025,3854,219,0
7.033,3854,219,0
7.042,3854,219,0
7.050,3854,219,0
7.058,3854,219,0
7.067,3854,219,0
7.075,3867,219,0
7.083,3867,219,0
7.092,3870,219,0
7.100,3870,219,0
7.108,3867,219,0
7.117,3867,219,0
7.125,3867,219,0
7.133,3921,231,0
7.142,3921,231,0
7.150,3871,191,0
7.158,3818,191,0
7.167,3818,191,0
7.175,3803,191,0
7.183,3803,191,0
7.192,3803,191,0
7.200,3806,191,0
7.208,3806,191,0
7.217,3806,191,0
7.225,3806,191,0
7.233,3806,191,0
7.242,3806,191,0
7.250,3803,191,0
7.258,3799,191,0
7.267,3797,189,0
7.275,3793,189,0
7.283,3791,189,0
7.292,3791,189,0
7.300,3788,189,0
7.308,3788,189,0
7.317,3785,189,0
7.325,3785,189,0
