elapsed_s,objects,nodes,orphans
3.808,4005,215,0
3.817,4005,215,0
3.825,4005,215,0
3.833,4011,215,0
3.842,4011,215,0
3.850,4005,211,0
3.858,3998,211,0
3.867,3998,211,0
3.875,3995,208,0
3.883,3991,208,0
3.892,4064,215,0
3.900,4054,215,0
3.908,4054,215,0
3.917,4054,215,0
3.925,4054,215,0
3.933,4042,209,0
3.942,4018,209,0
3.950,4018,209,0
3.958,4018,209,0
3.967,4018,209,0
3.975,4018,209,0
3.983,4018,209,0
3.992,4018,209,0
4.000,4018,209,0
4.008,4018,209,0
4.017,4021,209,0
4.025,4021,209,0
4.033,4024,209,0
4.042,4024,209,0
4.050,4022,209,0
4.058,4010,203,0
4.067,3972,202,0
4.075,3968,202,0
4.083,3968,202,0
4.092,3968,202,0
4.100,4091,250,0
4.108,4101,250,0
4.117,4101,250,0
4.125,4101,250,0
4.133,4101,250,0
4.142,4101,250,0
4.150,4101,250,0
4.158,4101,250,0
4.167,4492,310,0
4.175,4492,310,0
4.183,4492,310,0
4.192,4492,310,0
4.200,4492,310,0
4.208,4414,286,0
4.217,4318,286,0
4.225,4318,286,0
4.233,4318,286,0
4.242,4315,286,0
4.250,4315,286,0
4.258,4312,286,0
4.267,4312,286,0
4.275,4312,286,0
4.283,4312,286,0
4.292,4308,286,0
4.300,4308,286,0
4.308,4308,286,0
4.317,4306,286,0
4.325,4231,250,0
4.333,4051,250,0
4.342,4051,250,0
4.350,4051,250,0
4.358,4051,250,0
4.367,4051,250,0
4.375,4051,250,0
4.383,4045,250,0
4.392,4042,250,0
4.400,4042,250,0
4.408,4051,249,0
4.417,4046,249,0
4.425,4040,245,0
4.433,4033,245,0
4.442,4036,245,0
4.450,4033,242,0
4.458,4029,242,0
4.467,4089,247,0
4.475,4079,247,0
4.483,4079,247,0
4.492,4079,247,0
4.500,4079,247,0
4.508,4067,241,0
4.517,4043,241,0
4.525,4049,241,0
4.533,4049,241,0
4.542,4049,241,0
4.550,4049,241,0
4.558,4049,241,0
4.567,4049,241,0
4.575,4049,241,0
4.583,4049,241,0
4.592,4049,241,0
4.600,4049,241,0
4.608,4049,241,0
4.617,4047,241,0
4.625,4047,241,0
4.633,4037,236,0
4.642,4009,236,0
4.650,4009,236,0
4.658,4009,236,0
4.667,4009,236,0
4.675,4001,233,0
4.683,4005,233,0
4.692,4005,233,0
4.700,4005,233,0
4.708,4018,237,0
4.717,4018,237,0
4.725,4021,237,0
4.733,4021,237,0
4.742,4487,310,0
4.750,4487,310,0
4.758,4481,310,0
4.767,4481,310,0
4.775,4481,310,0
4.783,4430,298,0
4.792,4382,298,0
4.800,4382,298,0
4.808,4382,298,0
4.817,4382,298,0
4.825,4382,298,0
4.833,4382,298,0
4.842,4382,298,0
4.850,4385,298,0
4.858,4385,298,0
4.867,4381,298,0
4.875,4381,298,0
4.883,4379,298,0
4.892,4379,298,0
4.900,4319,260,0
4.908,4129,260,0
4.917,4129,260,0
4.925,4129,260,0
4.933,4126,260,0
4.942,4126,260,0
4.950,4123,260,0
4.958,4117,260,0
4.967,4117,260,0
4.975,4117,260,0
4.983,4117,260,0
4.992,4117,260,0
5.000,4111,256,0
5.008,4101,256,0
5.017,4101,256,0
5.025,4098,253,0
5.033,4094,253,0
5.042,4154,258,0
5.050,4144,258,0
5.058,4144,258,0
5.067,4144,258,0
5.075,4144,258,0
5.083,4131,253,0
5.092,4111,253,0
5.100,4111,253,0
5.108,4111,253,0
5.117,4111,253,0
5.125,4111,253,0
5.133,4111,253,0
5.142,4111,253,0
5.150,4111,253,0
5.158,4111,253,0
5.167,4101,247,0
5.175,4089,247,0
5.183,4089,247,0
5.192,4087,247,0
5.200,4087,247,0
5.208,4077,242,0
5.217,4058,242,0
5.225,4058,242,0
5.233,4058,242,0
5.242,4058,242,0
5.250,4058,242,0
5.258,4068,242,0
5.267,4068,242,0
5.275,4068,242,0
5.283,4068,242,0
5.292,4068,242,0
5.300,4068,242,0
5.308,4068,242,0
5.317,4456,302,0
5.325,4456,302,0
5.333,4456,302,0
5.342,4456,302,0
5.350,4456,302,0
5.358,4381,277,0
5.367,4281,277,0
5.375,4281,277,0
5.383,4281,277,0
5.392,4281,277,0
5.400,4284,277,0
5.408,4284,277,0
5.417,4287,277,0
5.425,4287,277,0
5.433,4287,277,0
5.442,4287,277,0
5.450,4277,277,0
5.458,4277,277,0
5.467,4275,277,0
5.475,4275,277,0
5.483,4209,241,0
5.492,4029,241,0
5.500,4035,240,0
5.508,4030,240,0
5.517,4033,240,0
5.525,4033,240,0
5.533,4033,240,0
