elapsed_s,objects,nodes,orphans
5.042,2779,62,0
5.050,2779,62,0
5.058,2779,62,0
5.067,2779,62,0
5.075,2779,62,0
5.083,2779,62,0
5.092,2779,62,0
5.100,2779,62,0
5.108,2779,62,0
5.117,2779,62,0
5.125,2779,62,0
5.133,2779,62,0
5.142,2779,62,0
5.150,2779,62,0
5.158,2779,62,0
5.167,2779,62,0
5.175,2779,62,0
5.183,2779,62,0
5.192,2779,62,0
5.200,2779,62,0
5.208,2779,62,0
5.217,2779,62,0
5.225,2779,62,0
5.233,2779,62,0
5.242,2779,62,0
5.250,2779,62,0
5.258,2779,62,0
5.267,2779,62,0
5.275,2779,62,0
5.283,2779,62,0
5.292,2779,62,0
5.300,2779,62,0
5.308,2779,62,0
5.317,2779,62,0
5.325,2779,62,0
5.333,2779,62,0
5.342,2779,62,0
5.350,2779,62,0
5.358,2779,62,0
5.367,2779,62,0
5.375,2779,62,0
5.383,2779,62,0
5.392,2779,62,0
5.400,2779,62,0
5.408,2779,62,0
5.417,2779,62,0
5.425,2779,62,0
5.433,2779,62,0
5.442,2779,62,0
5.450,2779,62,0
5.458,2779,62,0
5.467,2779,62,0
5.475,2779,62,0
5.483,2779,62,0
5.492,2779,62,0
5.500,2779,62,0
5.508,2779,62,0
5.517,2779,62,0
5.525,2779,62,0
5.533,2779,62,0
5.542,2779,62,0
5.550,2779,62,0
5.558,2779,62,0
5.567,2779,62,0
5.575,2779,62,0
5.583,2779,62,0
5.592,2779,62,0
5.600,2779,62,0
5.608,2779,62,0
5.617,2779,62,0
5.625,2779,62,0
5.633,2779,62,0
5.642,2779,62,0
5.650,2779,62,0
5.658,2779,62,0
5.667,2779,62,0
5.675,2779,62,0
5.683,2779,62,0
5.692,2779,62,0
5.700,2779,62,0
5.708,2779,62,0
5.717,2779,62,0
5.725,2779,62,0
5.733,2779,62,0
5.742,2779,62,0
5.750,2779,62,0
5.758,2779,62,0
5.767,2779,62,0
5.775,2779,62,0
5.783,2779,62,0
5.792,2779,62,0
5.800,2779,62,0
5.808,2779,62,0
5.817,2779,62,0
5.825,2779,62,0
5.833,2779,62,0
5.842,2779,62,0
5.850,2779,62,0
5.858,2779,62,0
5.867,2779,62,0
5.875,2779,62,0
5.883,2779,62,0
5.892,2779,62,0
5.900,2779,62,0
5.908,2779,62,0
5.917,2779,62,0
5.925,2779,62,0
5.933,2779,62,0
5.942,2779,62,0
5.950,2779,62,0
5.958,2779,62,0
5.967,2779,62,0
5.975,2779,62,0
5.983,2779,62,0
5.992,2779,62,0
6.000,2779,62,0
6.008,2779,62,0
6.017,2779,62,0
6.025,2779,62,0
6.033,2779,62,0
6.042,2779,62,0
6.050,2779,62,0
6.058,2779,62,0
6.067,2779,62,0
6.075,2779,62,0
6.083,2779,62,0
6.092,2779,62,0
6.100,2779,62,0
6.108,2779,62,0
6.117,2779,62,0
6.125,2779,62,0
6.133,2779,62,0
6.142,2779,62,0
6.150,2779,62,0
6.158,2779,62,0
6.167,2779,62,0
6.175,2779,62,0
6.183,2779,62,0
6.192,2779,62,0
6.200,2779,62,0
6.208,2779,62,0
6.217,2779,62,0
6.225,2779,62,0
6.233,2779,62,0
6.242,2779,62,0
6.250,2779,62,0
6.258,2779,62,0
6.267,2779,62,0
6.275,2779,62,0
6.283,2779,62,0
