elapsed_s,objects,nodes,orphans
3.500,3948,201,0
3.508,3948,201,0
3.517,3948,201,0
3.525,3951,201,0
3.533,3951,201,0
3.542,3952,201,0
3.550,3952,201,0
3.558,3949,201,0
3.567,3941,197,0
3.575,3922,196,0
3.583,3918,196,0
3.592,3918,196,0
3.600,3918,196,0
3.608,3921,196,0
3.617,3931,196,0
3.625,3923,193,0
3.633,3917,193,0
3.642,3914,193,0
3.650,3914,193,0
3.658,3924,197,0
3.667,3924,197,0
3.675,4220,246,0
3.683,4220,246,0
3.692,4220,246,0
3.700,4220,246,0
3.708,4248,250,0
3.717,4188,230,0
3.725,4111,230,0
3.733,4111,230,0
3.742,4111,230,0
3.750,4109,229,0
3.758,4102,229,0
3.767,4102,229,0
3.775,4099,229,0
3.783,4099,229,0
3.792,4099,229,0
3.800,4099,229,0
3.808,4092,229,0
3.817,4092,229,0
3.825,4090,229,0
3.833,4090,229,0
3.842,4047,209,0
3.850,3947,209,0
3.858,3947,209,0
3.867,3947,209,0
3.875,3939,205,0
3.883,3919,205,0
3.892,3919,205,0
3.900,3913,205,0
3.908,3913,205,0
3.917,3913,205,0
3.925,3913,205,0
3.933,3913,205,0
3.942,3907,201,0
3.950,3900,201,0
3.958,3897,201,0
3.967,3894,198,0
3.975,3883,193,0
3.983,3914,199,0
3.992,3914,199,0
4.000,3914,199,0
4.008,3914,199,0
4.017,3914,199,0
4.025,3909,195,0
4.033,3893,195,0
4.042,3893,195,0
4.050,3893,195,0
4.058,3893,195,0
4.067,3893,195,0
4.075,3893,195,0
4.083,3893,195,0
4.092,3896,195,0
4.100,3896,195,0
4.108,3896,195,0
4.117,3896,195,0
4.125,3894,195,0
4.133,3894,195,0
4.142,4014,243,0
4.150,4008,240,0
4.158,3993,240,0
4.167,3993,240,0
4.175,3993,240,0
4.183,3993,240,0
4.192,3993,240,0
4.200,4003,240,0
4.208,4003,240,0
4.217,4003,240,0
4.225,4003,240,0
4.233,4003,240,0
4.242,4006,240,0
4.250,4006,240,0
4.258,4297,289,0
4.267,4300,289,0
4.275,4300,289,0
4.283,4300,289,0
4.292,4346,296,0
4.300,4295,279,0
4.308,4227,279,0
4.317,4224,279,0
4.325,4224,279,0
4.333,4224,279,0
4.342,4224,279,0
4.350,4224,279,0
4.358,4224,279,0
4.367,4224,279,0
4.375,4224,279,0
4.383,4220,279,0
4.392,4220,279,0
4.400,4220,279,0
4.408,4218,279,0
4.417,4185,261,0
4.425,4095,261,0
4.433,4095,261,0
4.442,4095,261,0
4.450,4093,256,0
4.458,4068,256,0
4.467,4065,256,0
4.475,4059,256,0
4.483,4062,256,0
4.492,4059,256,0
4.500,4059,256,0
4.508,4059,256,0
4.517,4053,252,0
4.525,4043,252,0
4.533,4043,252,0
4.542,4040,249,0
4.550,4036,249,0
4.558,4070,250,0
4.567,4060,250,0
4.575,4060,250,0
4.583,4060,250,0
4.592,4060,250,0
4.600,4057,247,0
4.608,4045,247,0
4.617,4045,247,0
4.625,4045,247,0
4.633,4045,247,0
4.642,4045,247,0
4.650,4042,247,0
4.658,4042,247,0
4.667,4042,247,0
4.675,4042,247,0
4.683,4042,247,0
4.692,4042,247,0
4.700,4042,247,0
4.708,4040,247,0
4.717,4035,244,0
4.725,4023,241,0
4.733,4006,240,0
4.742,4002,240,0
4.750,4012,244,0
4.758,4012,244,0
4.767,4012,244,0
4.775,4022,244,0
4.783,4025,244,0
4.792,4025,244,0
4.800,4025,244,0
4.808,4025,244,0
4.817,4025,244,0
4.825,4025,244,0
4.833,4317,293,0
4.842,4317,293,0
4.850,4317,293,0
4.858,4317,293,0
4.867,4338,296,0
4.875,4287,278,0
4.883,4215,278,0
4.892,4215,278,0
4.900,4215,278,0
4.908,4209,275,0
4.917,4197,275,0
4.925,4197,275,0
4.933,4200,275,0
4.942,4200,275,0
4.950,4209,273,0
4.958,4199,273,0
4.967,4198,273,0
4.975,4198,273,0
4.983,4198,273,0
4.992,4199,273,0
5.000,4161,254,0
5.008,4066,254,0
5.017,4063,254,0
5.025,4057,251,0
5.033,4042,251,0
5.042,4042,251,0
5.050,4042,251,0
5.058,4036,251,0
5.067,4036,251,0
5.075,4036,251,0
5.083,4036,251,0
5.092,4030,247,0
5.100,4023,247,0
5.108,4047,251,0
5.117,4044,248,0
5.125,4040,248,0
5.133,4033,243,0
5.142,4064,249,0
5.150,4064,249,0
5.158,4061,249,0
5.167,4061,249,0
5.175,4055,246,0
5.183,4043,246,0
5.192,4040,246,0
5.200,4040,246,0
5.208,4030,240,0
5.217,4015,240,0
5.225,4015,240,0
5.233,4015,240,0
5.242,4015,240,0
5.250,4015,240,0
5.258,4015,240,0
